player_id,normalized_yellow_card,normalized_red_card,normalized_goal,normalized_assist,normalized_minutes_played,normalized_rating
265916,0.1667,0.0000,0.0000,0.0000,0.1541,0.3893
265930,0.0625,0.0000,0.0000,0.0000,0.2327,0.4263
265978,0.1250,0.0000,0.0000,0.0000,0.0714,0.3810
265990,0.1071,0.0000,0.0000,0.0714,0.5960,0.5054
266203,0.0769,0.0000,0.0000,0.0000,0.7479,0.5279
266209,0.0000,0.0000,0.0000,0.0000,0.3008,0.4528
266302,0.1095,0.0028,0.2023,0.1629,0.6445,0.6142
266332,0.0000,0.0000,0.0000,0.0000,0.2301,0.4385
266340,0.0714,0.0000,0.0000,0.0000,0.7479,0.5290
266359,0.0741,0.0000,0.1919,0.1986,0.6256,0.6217
266414,0.0641,0.0256,0.0000,0.0000,0.4993,0.4696
266487,0.0625,0.0000,0.0000,0.0625,0.1786,0.4280
266582,0.0000,0.0000,0.0000,0.0000,0.5294,0.4991
266615,0.0678,0.0000,0.0339,0.0000,0.6107,0.5156
266768,0.0565,0.0161,0.1452,0.1452,0.5304,0.5696
266775,0.1400,0.0000,0.0000,0.0000,0.4081,0.4462
266781,0.1000,0.0000,0.0000,0.0000,0.4118,0.4550
266795,0.1304,0.0158,0.0790,0.0593,0.5340,0.5113
266807,0.0665,0.0071,0.1900,0.1425,0.4190,0.5663
266809,0.0476,0.0000,0.0476,0.0952,0.5710,0.5365
266911,0.0000,0.0000,0.0000,0.0000,0.1849,0.4293
266941,0.1191,0.0000,0.0476,0.0000,0.6807,0.5250
267056,0.0000,0.0000,0.0000,0.0000,0.0840,0.4089
267101,0.0000,0.0000,0.0000,0.0000,0.4832,0.4898
267116,0.0439,0.0000,0.1053,0.0702,0.4669,0.5345
267147,0.0455,0.0303,0.0303,0.0303,0.5052,0.4912
267160,0.0976,0.0000,0.3902,0.0488,0.6108,0.6640
267330,0.1702,0.0000,0.0213,0.0213,0.6685,0.5058
267356,0.1379,0.0000,0.0000,0.0690,0.7157,0.5229
267382,0.0678,0.0000,0.0339,0.0508,0.4306,0.4894
267383,0.0833,0.0000,0.1275,0.1275,0.4439,0.5424
267388,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
267396,0.1321,0.0000,0.0189,0.0755,0.5878,0.5071
267420,0.0000,0.0000,0.0000,0.0000,0.2977,0.4522
267433,0.1786,0.0000,0.0000,0.0000,0.5120,0.4594
267473,0.0481,0.0000,0.0000,0.0385,0.5651,0.5044
267497,0.5000,0.0000,0.0000,0.0000,0.7479,0.4421
267533,0.0909,0.0000,0.0000,0.0000,0.3942,0.4533
267546,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
267556,0.1429,0.0000,0.0000,0.0000,0.3421,0.4322
267614,0.0111,0.0000,0.1778,0.0667,0.4239,0.5611
267676,0.0000,0.0000,0.0000,0.0000,0.1368,0.4196
267701,0.1250,0.0000,0.0833,0.1667,0.4377,0.5228
267732,0.0208,0.0000,0.0000,0.0833,0.5851,0.5231
267911,0.0875,0.0000,0.1500,0.0750,0.6052,0.5728
268055,0.0833,0.0000,0.3333,0.0000,0.3179,0.5745
268093,0.0789,0.0000,0.2105,0.1579,0.5723,0.6092
268112,0.0543,0.0000,0.2170,0.1938,0.5894,0.6276
268113,0.0683,0.0000,0.0661,0.1278,0.6504,0.5625
268119,0.0537,0.0000,0.0293,0.0780,0.6557,0.5416
268122,0.0455,0.0000,0.0000,0.0303,0.3099,0.4516
268162,0.0000,0.0000,0.0000,0.0000,0.1933,0.4310
268174,0.0000,0.0000,0.0000,0.0769,0.2521,0.4585
268176,0.1250,0.0000,0.0000,0.1111,0.6697,0.5248
268178,0.0714,0.0000,0.0252,0.1260,0.5921,0.5332
268179,0.1161,0.0000,0.0000,0.0179,0.5392,0.4812
268216,0.0000,0.0000,0.0000,0.0000,0.0189,0.3957
268228,0.0000,0.0000,0.0000,0.0000,0.6933,0.5324
268273,0.1071,0.0000,0.0000,0.0000,0.3457,0.4402
268327,0.0217,0.0000,0.1130,0.1130,0.3897,0.5352
268426,0.0000,0.0000,0.0000,0.0000,0.0084,0.3935
268427,0.0465,0.0233,0.0698,0.1628,0.3545,0.5061
268429,0.0357,0.0143,0.1000,0.1286,0.5519,0.5573
268506,0.0741,0.0370,0.0000,0.0000,0.2409,0.4106
268527,0.0000,0.0000,0.0000,0.0000,0.4706,0.4872
268555,0.0306,0.0000,0.0816,0.0612,0.3425,0.5006
268606,0.0673,0.0000,0.0385,0.0769,0.4636,0.5034
268620,0.0588,0.0000,0.0588,0.0882,0.4043,0.5036
268642,0.1667,0.0000,0.3333,0.0000,0.6022,0.6153
268670,0.1598,0.0059,0.0177,0.1006,0.5688,0.4999
268697,0.1091,0.0182,0.0182,0.0364,0.4244,0.4631
268713,0.0278,0.0556,0.0000,0.0000,0.5527,0.4757
268732,0.0625,0.0000,0.1250,0.0804,0.5282,0.5532
268926,0.0000,0.0000,0.0000,0.0000,0.0336,0.3986
268932,0.0000,0.0000,0.0000,0.0000,0.3698,0.4668
268946,0.0000,0.0000,0.0000,0.0000,0.6420,0.5220
268949,0.0000,0.0000,0.0000,0.1429,0.4418,0.5103
268957,0.0000,0.0000,0.0000,0.3333,0.7479,0.6110
268958,0.0000,0.0000,0.1667,0.0833,0.3053,0.5382
269116,0.0000,0.0000,0.0000,0.0000,0.1849,0.4293
269171,0.0395,0.0000,0.0526,0.0000,0.6393,0.5348
269298,0.0000,0.0000,0.0000,0.0000,0.1933,0.4310
269351,0.0714,0.0000,0.0000,0.0000,0.7659,0.5326
269365,0.1310,0.0000,0.0000,0.0000,0.5908,0.4850
269371,0.1085,0.0000,0.1550,0.0698,0.4131,0.5306
269374,0.0370,0.0000,0.1975,0.0617,0.5514,0.5887
269393,0.0851,0.0000,0.1064,0.0213,0.5269,0.5288
269467,0.1068,0.0000,0.0485,0.0000,0.6555,0.5228
269503,0.0000,0.0000,0.2857,0.1191,0.5928,0.6520
269510,0.0000,0.0000,0.0000,0.0000,0.4391,0.4808
269585,0.1111,0.0000,0.0222,0.0000,0.5976,0.4995
269601,0.0000,0.0000,0.0000,0.0000,0.2353,0.4395
269669,0.0385,0.0000,0.0385,0.0000,0.2146,0.4431
269677,0.1000,0.0000,0.0000,0.0000,0.4588,0.4646
269766,0.1364,0.0000,0.2273,0.1818,0.6165,0.6182
269817,0.1364,0.0000,0.0909,0.0303,0.4281,0.4940
269861,0.1250,0.0000,0.0000,0.1250,0.3876,0.4704
269864,0.0227,0.0000,0.0000,0.0000,0.7290,0.5350
269866,0.1316,0.0000,0.2105,0.0790,0.6243,0.5931
269878,0.0637,0.0000,0.2590,0.0797,0.4648,0.5943
269927,0.0357,0.0714,0.0714,0.0714,0.3307,0.4661
270019,0.1667,0.0000,0.0000,0.0000,0.2255,0.4037
270051,0.1141,0.0109,0.0652,0.0326,0.6664,0.5324
270055,0.1369,0.0000,0.0119,0.0595,0.5789,0.4983
270171,0.0625,0.0000,0.0714,0.0446,0.6079,0.5404
270188,0.0469,0.0000,0.0833,0.0938,0.5576,0.5482
270191,0.1500,0.0000,0.0000,0.0000,0.6260,0.4883
270221,0.1765,0.0000,0.0588,0.0588,0.7343,0.5407
270240,0.0667,0.0000,0.0667,0.0000,0.7109,0.5495
270296,0.1000,0.0000,0.0000,0.0000,0.4067,0.4540
270308,0.0735,0.0000,0.0294,0.0588,0.4664,0.4953
270393,0.0398,0.0040,0.2151,0.1912,0.5460,0.6188
270410,0.0000,0.0000,0.0000,0.0000,0.2227,0.4370
270411,0.0372,0.0000,0.1216,0.0608,0.4010,0.5272
270414,0.0000,0.0000,0.0000,0.0500,0.3542,0.4738
270456,0.0000,0.0000,0.0000,0.0000,0.0420,0.4003
270541,0.0600,0.0050,0.4250,0.0450,0.5095,0.6624
270571,0.0000,0.0000,0.0000,0.0000,0.6177,0.5170
270576,0.0714,0.0000,0.0000,0.0000,0.3181,0.4418
270596,0.0738,0.0000,0.0067,0.0470,0.6715,0.5252
270610,0.1000,0.0000,0.0000,0.0000,0.5202,0.4770
270646,0.0000,0.0000,0.1667,0.0000,0.3249,0.5253
270648,0.0000,0.0000,0.0000,0.0000,0.1645,0.4252
270878,0.1250,0.0000,0.0000,0.0000,0.2101,0.4091
270901,0.0370,0.0000,0.0370,0.0000,0.4167,0.4838
270905,0.1000,0.0000,0.0000,0.0000,0.7479,0.5232
270930,0.0938,0.0000,0.0312,0.0000,0.6447,0.5162
270959,0.1833,0.0000,0.4000,0.1333,0.6202,0.6696
270988,0.0455,0.0000,0.0000,0.0909,0.7112,0.5452
271087,0.0000,0.0000,0.0000,0.0000,0.0504,0.4020
271098,0.0735,0.0098,0.2255,0.1373,0.5180,0.5972
271103,0.0000,0.0000,0.2500,0.2500,0.2227,0.5890
271228,0.1413,0.0000,0.0217,0.0000,0.6573,0.5052
271256,0.0758,0.0112,0.2135,0.0730,0.4814,0.5708
271282,0.0500,0.0000,0.0000,0.1000,0.2920,0.4612
271284,0.0833,0.0000,0.0000,0.0000,0.5350,0.4834
271335,0.1404,0.0000,0.0548,0.0205,0.7184,0.5354
271340,0.0488,0.0000,0.0976,0.0732,0.3568,0.5087
271353,0.0862,0.0000,0.1724,0.2069,0.4100,0.5693
271371,0.0714,0.0000,0.2143,0.0000,0.4220,0.5498
271384,0.5000,0.0000,0.0000,0.0000,0.2017,0.3313
271390,0.0500,0.0000,0.0000,0.0000,0.5084,0.4848
271432,0.0000,0.0000,0.0000,0.0000,0.1597,0.4242
271435,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
271438,0.0000,0.0000,0.0000,0.0000,0.2504,0.4426
271441,0.1111,0.0000,0.0370,0.0000,0.4877,0.4832
271446,0.0000,0.0000,0.0000,0.0000,0.1050,0.4131
271451,0.0000,0.0000,0.0000,0.1111,0.1690,0.4486
271455,0.0520,0.0080,0.0240,0.0800,0.4549,0.4962
271482,0.0748,0.0000,0.1024,0.0315,0.5935,0.5449
271486,0.0000,0.0000,0.0000,0.0000,0.0168,0.3952
271495,0.0202,0.0000,0.1272,0.1676,0.5474,0.5842
271497,0.1111,0.0000,0.1111,0.0556,0.4062,0.5080
271498,0.0694,0.0278,0.2083,0.0417,0.4679,0.5543
271509,0.0000,0.0000,0.0000,0.0000,0.1092,0.4140
271511,0.0000,0.0000,0.0000,0.0000,0.0588,0.4037
271513,0.0000,0.0000,0.0000,0.0000,0.2143,0.4353
271514,0.0714,0.0000,0.0000,0.0000,0.4562,0.4698
271598,0.2500,0.0000,0.1111,0.0556,0.4407,0.4868
271635,0.0833,0.0000,0.0000,0.0417,0.7192,0.5292
271665,0.1226,0.0000,0.1132,0.0755,0.5548,0.5406
271670,0.0000,0.0000,0.0000,0.0000,0.1786,0.4280
271743,0.0325,0.0050,0.2550,0.0800,0.4248,0.5889
271773,0.0000,0.0000,0.1000,0.1000,0.3992,0.5336
271787,0.0000,0.0000,0.0286,0.0000,0.2442,0.4529
271816,0.0000,0.0000,0.0000,0.0000,0.6029,0.5141
271861,0.0968,0.0323,0.0968,0.0323,0.3901,0.4840
271966,0.0745,0.0062,0.5776,0.0994,0.5744,0.7450
271988,0.0865,0.0000,0.0000,0.0192,0.3558,0.4503
271997,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
272206,0.0441,0.0000,0.3824,0.2059,0.6911,0.7197
272259,0.0714,0.0000,0.0000,0.0000,0.2269,0.4233
272261,0.0536,0.0051,0.1684,0.0816,0.5612,0.5775
272278,0.0333,0.0000,0.1619,0.1238,0.5623,0.5898
272539,0.0960,0.0000,0.0320,0.0240,0.6884,0.5298
272549,0.0577,0.0000,0.0000,0.1538,0.1474,0.4412
272587,0.0833,0.0000,0.1667,0.0556,0.4080,0.5365
272622,0.0996,0.0040,0.0598,0.0279,0.7035,0.5425
272624,0.0714,0.0000,0.2857,0.0000,0.5042,0.5954
272631,0.0688,0.0000,0.0184,0.0826,0.5467,0.5129
272633,0.0000,0.0000,0.0000,0.0000,0.0693,0.4059
272636,0.0922,0.0000,0.0583,0.0097,0.6838,0.5373
272638,0.0000,0.0000,0.0000,0.0000,0.2248,0.4374
272640,0.0435,0.0145,0.0435,0.0290,0.5389,0.5099
272642,0.0253,0.0039,0.1090,0.1479,0.5586,0.5725
272644,0.0000,0.0000,0.0909,0.0000,0.1184,0.4527
272679,0.0735,0.0000,0.0882,0.0588,0.3178,0.4890
272687,0.0833,0.0000,0.1667,0.0000,0.4090,0.5254
272694,0.0000,0.2500,0.0000,0.0000,0.7269,0.4378
272698,0.0000,0.0000,0.0000,0.0909,0.3193,0.4750
272704,0.0488,0.0000,0.0244,0.0488,0.6192,0.5272
272706,0.0556,0.0000,0.0370,0.0370,0.6769,0.5403
272707,0.0208,0.0000,0.0208,0.0625,0.4452,0.4990
272708,0.1250,0.0000,0.0000,0.0000,0.3256,0.4325
272718,0.0000,0.0000,0.0000,0.0000,0.5630,0.5060
272732,0.3333,0.0000,0.0000,0.0000,0.0784,0.3402
272774,0.0500,0.0000,0.0500,0.0000,0.4340,0.4899
272776,0.0000,0.0000,0.0000,0.0000,0.2221,0.4369
272785,0.0833,0.0000,0.0000,0.0000,0.3263,0.4411
272812,0.0930,0.0039,0.0465,0.0853,0.5484,0.5187
272816,0.0000,0.0000,0.0000,0.0000,0.0840,0.4089
272844,0.0000,0.0000,0.0000,0.0000,0.0420,0.4003
272855,0.0700,0.0000,0.5051,0.1058,0.5319,0.7117
272903,0.2500,0.0000,0.0000,0.0000,0.4370,0.4297
272920,0.1875,0.0000,0.0000,0.0000,0.7342,0.5027
272930,0.0786,0.0143,0.1143,0.0857,0.6219,0.5599
272934,0.0000,0.0000,0.0000,0.0000,0.1555,0.4233
272955,0.0312,0.0000,0.0000,0.0000,0.4154,0.4697
272957,0.1053,0.0000,0.0526,0.0526,0.4728,0.4983
272999,0.0398,0.0000,0.1443,0.0448,0.5750,0.5679
273000,0.0509,0.0000,0.0278,0.0370,0.6806,0.5383
273001,0.0000,0.0000,0.2000,0.0000,0.2941,0.5325
273004,0.1707,0.0000,0.0732,0.0488,0.6408,0.5267
273033,0.1667,0.0000,0.1667,0.0278,0.7358,0.5804
273051,0.0000,0.0000,0.0000,0.0000,0.2101,0.4344
273054,0.0172,0.0000,0.2759,0.0460,0.4258,0.5958
273130,0.2424,0.0000,0.0000,0.0000,0.6837,0.4813
273132,0.0724,0.0000,0.1364,0.0909,0.5584,0.5641
273152,0.0597,0.0000,0.0411,0.0123,0.6567,0.5320
273173,0.1250,0.0000,0.0000,0.0000,0.6471,0.4977
273236,0.1327,0.0068,0.0068,0.0000,0.6213,0.4909
273341,0.0521,0.0104,0.0625,0.0729,0.6152,0.5419
273383,0.0588,0.0000,0.1177,0.0588,0.3243,0.5053
273422,0.0000,0.0000,0.0000,0.0000,0.0252,0.3969
273431,0.0833,0.0000,0.0833,0.1000,0.5630,0.5431
273432,0.0608,0.0000,0.1351,0.1081,0.5313,0.5639
273438,0.0968,0.0065,0.0387,0.0645,0.5542,0.5107
273455,0.1000,0.0200,0.0000,0.0400,0.6020,0.4936
273542,0.0000,0.0000,0.0000,0.0000,0.3698,0.4668
273551,0.1200,0.0000,0.1600,0.0400,0.5150,0.5449
273570,0.0926,0.0000,0.0370,0.0000,0.4230,0.4738
273588,0.0462,0.0154,0.0461,0.0923,0.6167,0.5387
273641,0.1250,0.0000,0.0000,0.0000,0.6281,0.4938
273663,0.0677,0.0000,0.0833,0.0677,0.7124,0.5700
273669,0.0156,0.0000,0.0938,0.0938,0.3453,0.5157
273738,0.0351,0.0000,0.4035,0.0175,0.6232,0.6782
273773,0.0000,0.0000,0.1053,0.0526,0.1172,0.4689
273812,0.1000,0.0000,0.0000,0.0000,0.1361,0.3992
273824,0.1667,0.0000,0.1667,0.1667,0.6751,0.5963
273945,0.0526,0.0000,0.0000,0.1128,0.6896,0.5438
273973,0.0319,0.0000,0.0000,0.0638,0.5094,0.5016
273980,0.0500,0.0000,0.0667,0.0000,0.2759,0.4647
274058,0.1647,0.0000,0.0353,0.0235,0.5722,0.4935
274061,0.0750,0.0000,0.3000,0.0000,0.5697,0.6138
274074,0.0588,0.0000,0.0000,0.0000,0.2907,0.4388
274344,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
274347,0.0488,0.0000,0.1463,0.0488,0.2656,0.5050
274351,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
274373,0.0662,0.0000,0.0294,0.0735,0.4899,0.5046
274461,0.0625,0.0096,0.0769,0.0865,0.5147,0.5283
274466,0.1094,0.0000,0.0000,0.0000,0.4157,0.4539
274484,0.0806,0.0323,0.0000,0.0107,0.5117,0.4683
274521,0.0000,0.0000,0.0000,0.0000,0.3894,0.4708
274571,0.0405,0.0000,0.0000,0.0270,0.5210,0.4947
274640,0.0636,0.0000,0.0727,0.0546,0.3919,0.4989
274694,0.1165,0.0000,0.0194,0.0097,0.7279,0.5256
274737,0.0400,0.0000,0.2000,0.0800,0.4461,0.5715
274765,0.0000,0.0000,0.0000,0.0000,0.6387,0.5213
274771,0.0000,0.0000,0.3333,0.0000,0.3866,0.6053
274802,0.0885,0.0000,0.2083,0.0729,0.5163,0.5778
274828,0.1667,0.0000,0.0000,0.0000,0.7109,0.5022
274839,0.0996,0.0000,0.0463,0.0391,0.6851,0.5372
274848,0.0625,0.0000,0.0000,0.0000,0.3519,0.4505
274858,0.0942,0.0000,0.0145,0.0580,0.4265,0.4768
274862,0.0309,0.0000,0.1636,0.1673,0.5915,0.6057
274958,0.0833,0.0000,0.0000,0.0000,0.7479,0.5265
274984,0.0691,0.0000,0.2032,0.0813,0.5744,0.5931
275028,0.1000,0.0000,0.0000,0.0000,0.5294,0.4789
275159,0.0813,0.0000,0.1545,0.0732,0.4637,0.5468
275218,0.0882,0.0000,0.0000,0.0000,0.7479,0.5255
275249,0.0909,0.0000,0.0909,0.0364,0.4376,0.5063
275256,0.1184,0.0263,0.0000,0.0658,0.6715,0.5066
275287,0.0714,0.0000,0.0159,0.0318,0.4399,0.4794
275303,0.1016,0.0031,0.0406,0.0875,0.6261,0.5311
275361,0.0882,0.0196,0.0588,0.0196,0.5520,0.5057
275385,0.0000,0.0000,0.0000,0.0000,0.1260,0.4174
275423,0.0000,0.0000,0.0435,0.0435,0.2386,0.4666
275457,0.0469,0.0000,0.0938,0.1094,0.4984,0.5435
275507,0.1000,0.0000,0.0000,0.0000,0.6639,0.5061
275512,0.0671,0.0000,0.0122,0.0244,0.6622,0.5224
275590,0.0119,0.0000,0.1429,0.0000,0.3311,0.5145
275671,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
275681,0.0750,0.0000,0.1000,0.0500,0.2731,0.4827
275682,0.0465,0.0000,0.0465,0.0465,0.2628,0.4640
275683,0.0417,0.0000,0.0417,0.0000,0.5420,0.5101
275685,0.0000,0.0000,0.0000,0.0000,0.2353,0.4395
275882,0.0370,0.0000,0.1111,0.0370,0.4650,0.5311
275935,0.0833,0.0076,0.0379,0.0682,0.4602,0.4943
275939,0.0000,0.0000,0.3333,0.0000,0.3305,0.5940
275946,0.0000,0.0000,0.0000,0.0000,0.1957,0.4315
275949,0.1000,0.0167,0.0333,0.0500,0.6630,0.5229
275956,0.0556,0.0000,0.0000,0.0000,0.6036,0.5029
275981,0.0000,0.0000,0.0000,0.0000,0.0000,0.3918
276002,0.0154,0.0000,0.0923,0.1846,0.5418,0.5734
276030,0.1478,0.0087,0.0174,0.0087,0.6660,0.5021
276050,0.5000,0.0000,0.0000,0.0000,0.7479,0.4421
276111,0.1122,0.0000,0.0000,0.0408,0.6054,0.5001
276135,0.0000,0.0000,0.0588,0.1177,0.3040,0.5011
276255,0.0691,0.0066,0.1250,0.0395,0.4263,0.5202
276287,0.0000,0.0000,0.0000,0.0000,0.1828,0.4289
276337,0.0697,0.0082,0.0410,0.0738,0.5106,0.5095
276428,0.0455,0.0000,0.0000,0.0000,0.1513,0.4133
276474,0.0000,0.0000,0.0000,0.0000,0.6853,0.5308
276507,0.0000,0.0000,0.0000,0.0000,0.1765,0.4276
276689,0.0000,0.0000,0.1429,0.1429,0.2869,0.5369
276764,0.0333,0.0000,0.1185,0.0667,0.4851,0.5450
276768,0.0238,0.0000,0.0000,0.0952,0.4786,0.5033
276853,0.0079,0.0000,0.0000,0.0159,0.7479,0.5451
276895,0.1548,0.0000,0.0000,0.0000,0.6507,0.4924
276896,0.1309,0.0117,0.0742,0.0508,0.6988,0.5426
276914,0.0225,0.0000,0.0786,0.1011,0.3346,0.5075
277033,0.0547,0.0000,0.1719,0.1250,0.4585,0.5687
277069,0.0000,0.0000,0.0000,0.0000,0.3557,0.4639
277093,0.0189,0.0000,0.2076,0.0189,0.3387,0.5446
277111,0.0417,0.0000,0.1667,0.1042,0.4053,0.5542
277112,0.0556,0.0000,0.0000,0.1111,0.6219,0.5292
277114,0.0255,0.0000,0.0511,0.0340,0.6802,0.5522
277118,0.0504,0.0000,0.0388,0.0930,0.5338,0.5244
277123,0.1875,0.1250,0.0000,0.1250,0.4139,0.4124
277135,0.0300,0.0000,0.0400,0.0600,0.4481,0.5050
277137,0.1054,0.0041,0.0372,0.0248,0.5270,0.4957
277145,0.0227,0.0000,0.0909,0.0000,0.2372,0.4722
277167,0.0954,0.0000,0.0458,0.0343,0.6919,0.5383
277179,0.0551,0.0000,0.0684,0.2357,0.6834,0.5947
277221,0.0000,0.0000,0.0000,0.0000,1.0000,0.5946
277236,0.0556,0.0556,0.0000,0.0556,0.5425,0.4793
277242,0.0000,0.0312,0.0000,0.0000,0.7056,0.5222
277268,0.0000,0.0000,0.0000,0.0000,0.0168,0.3952
277335,0.1061,0.0000,0.0303,0.0909,0.5549,0.5135
277361,0.0417,0.0000,0.0833,0.0000,0.4965,0.5178
277384,0.0845,0.0000,0.0000,0.0070,0.7258,0.5232
277506,0.0000,0.0000,1.0000,0.0000,0.3698,0.8722
277533,0.0464,0.0000,0.0722,0.0928,0.3903,0.5096
277607,0.0000,0.0000,0.0000,0.0000,0.7293,0.5397
277635,0.1029,0.0000,0.0196,0.0392,0.6321,0.5150
277723,0.0702,0.0000,0.0000,0.0175,0.6590,0.5148
277772,0.0549,0.0110,0.0330,0.0330,0.6220,0.5224
277777,0.0446,0.0000,0.2357,0.1720,0.4918,0.6129
277782,0.0314,0.0000,0.0576,0.0890,0.6343,0.5554
277785,0.0789,0.0000,0.0000,0.0000,0.4356,0.4641
277788,0.0000,0.0000,0.0000,0.0000,0.1260,0.4174
277962,0.1154,0.0000,0.0000,0.0769,0.3555,0.4561
277972,0.0000,0.0000,0.0000,0.0000,0.2017,0.4327
278021,0.0556,0.0000,0.0000,0.0000,0.4388,0.4695
278092,0.0000,0.0000,0.2000,0.2000,0.8235,0.6804
278166,0.0000,0.0000,0.0000,0.0000,0.6464,0.5229
278190,0.0417,0.0000,0.0000,0.0000,0.7549,0.5364
278296,0.1653,0.0083,0.0661,0.0661,0.7226,0.5417
278323,0.1500,0.0000,0.1000,0.0000,0.6135,0.5263
278332,0.0771,0.0000,0.1293,0.1393,0.5754,0.5735
278343,0.0692,0.0063,0.0377,0.0063,0.6351,0.5206
278357,0.2500,0.0000,0.0000,0.0000,0.4286,0.4280
278359,0.0398,0.0084,0.3138,0.0711,0.4906,0.6215
278404,0.0000,0.0000,0.0000,0.0000,0.1702,0.4263
278459,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
278496,0.0375,0.0000,0.0500,0.0250,0.3506,0.4806
278515,0.0000,0.0000,0.0000,0.0000,0.3698,0.4668
278531,0.0784,0.0065,0.0196,0.0196,0.6644,0.5199
278553,0.0227,0.0000,0.0000,0.0909,0.5978,0.5268
278578,0.0488,0.0000,0.0488,0.1463,0.4960,0.5319
278651,0.1000,0.0000,0.0000,0.0000,0.4639,0.4656
278654,0.0625,0.0000,0.2333,0.1417,0.5765,0.6193
278678,0.0000,0.0000,0.0000,0.0000,0.0000,0.3918
278702,0.0656,0.0164,0.0164,0.0492,0.6628,0.5229
278707,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
278796,0.0000,0.0000,0.0000,0.0000,0.4706,0.4872
278837,0.0490,0.0000,0.0839,0.0839,0.5621,0.5469
278857,0.0729,0.0000,0.0000,0.0000,0.4154,0.4613
278917,0.0547,0.0000,0.0000,0.0000,0.7421,0.5312
278938,0.0000,0.0000,0.0000,0.0000,0.7437,0.5426
278958,0.0000,0.0000,0.0000,0.0000,0.0756,0.4072
278985,0.1043,0.0174,0.0348,0.0174,0.7217,0.5276
278992,0.0625,0.0000,0.0000,0.1250,0.2679,0.4588
279009,0.0730,0.0000,0.1514,0.1081,0.4719,0.5560
279064,0.0385,0.0000,0.0000,0.0769,0.2101,0.4422
279079,0.0588,0.0000,0.0588,0.0000,0.7316,0.5521
279090,0.5000,0.0000,0.0000,0.0000,0.7479,0.4421
279094,0.0000,0.0000,0.0000,0.0000,0.3253,0.4578
279152,0.0769,0.0385,0.0385,0.0000,0.7269,0.5236
279215,0.0909,0.0000,0.0454,0.0000,0.2529,0.4431
279242,0.0813,0.0000,0.1562,0.2188,0.4686,0.5780
279254,0.0407,0.0000,0.0465,0.1628,0.4759,0.5319
279255,0.0000,0.0000,0.0000,0.0000,0.0840,0.4089
279292,0.0000,0.0000,0.0000,0.0000,0.7983,0.5537
279338,0.0000,0.0000,0.0000,0.0000,0.9013,0.5745
279369,0.0000,0.0000,0.1111,0.0556,0.3539,0.5199
279455,0.0614,0.0000,0.1404,0.1491,0.4090,0.5494
279457,0.0346,0.0000,0.1475,0.2488,0.6385,0.6245
279480,0.2000,0.0000,0.0000,0.0000,0.6795,0.4890
279529,0.1053,0.0000,0.0000,0.0000,0.7116,0.5148
279570,0.0918,0.0000,0.0936,0.1273,0.6017,0.5590
279614,0.1250,0.0000,0.0000,0.0000,0.8109,0.5309
279634,0.0000,0.0000,0.0000,0.0000,0.1092,0.4140
279657,0.0000,0.0000,0.0000,0.0000,0.0336,0.3986
279764,0.1600,0.0000,0.0000,0.0400,0.5452,0.4780
279829,0.0227,0.0000,0.0000,0.0000,0.7364,0.5365
279869,0.1632,0.0053,0.0368,0.0158,0.6989,0.5164
279955,0.1111,0.0000,0.0000,0.1667,0.3688,0.4778
279960,0.0000,0.0000,0.0000,0.0769,0.2825,0.4647
279975,0.0000,0.0000,0.5000,0.0000,0.3781,0.6712
280027,0.0000,0.0000,0.0000,0.0000,0.1092,0.4140
280064,0.0588,0.0000,0.0000,0.0000,0.6046,0.5025
280066,0.0333,0.0000,0.0000,0.0444,0.4654,0.4884
280076,0.0357,0.0000,0.0000,0.0000,0.6699,0.5204
280080,0.0643,0.0143,0.0000,0.0429,0.6122,0.5058
280125,0.0000,0.0000,0.0000,0.0000,0.0672,0.4054
280178,0.1058,0.0073,0.0219,0.0219,0.5935,0.5010
280234,0.1842,0.0000,0.0263,0.0526,0.6871,0.5151
280239,0.1216,0.0000,0.0811,0.0000,0.2991,0.4607
280283,0.1786,0.0000,0.0000,0.0000,0.6951,0.4965
280330,0.0000,0.0000,1.0000,0.0000,0.2269,0.8433
280387,0.1000,0.0000,0.1077,0.0461,0.5701,0.5402
280409,0.0938,0.0208,0.0625,0.0208,0.6201,0.5196
280410,0.0000,0.0000,0.0000,0.0000,0.1092,0.4140
280528,0.0000,0.0000,0.0000,0.0000,0.4412,0.4813
280536,0.0000,0.0000,0.0000,0.0000,0.0641,0.4048
280575,0.0751,0.0000,0.0636,0.0694,0.5653,0.5310
280644,0.0000,0.0000,0.0000,0.0000,0.7479,0.5434
280700,0.1161,0.0000,0.3482,0.0714,0.5645,0.6384
280701,0.0470,0.0034,0.1946,0.1443,0.5142,0.5933
280730,0.0490,0.0065,0.0327,0.1438,0.5872,0.5407
280762,0.0769,0.0000,0.0000,0.0000,0.7110,0.5204
