id_player,country_code,id_national_team,name,position_national,position_field,name_shirt,jersey_namber,position_field_detailed,country_birth,birth_date,id_match,start,year,start_position_x,start_position_y,height,id_club,weight
250089058,SUI,128.0,Vincent Sierro,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,0,0,0,1,0
250089228,POR,110.0,Rafael Leão,FORWARD,FORWARD,1,1,1,0,1,2,1,1,2,2,0,1,0
250089289,AUT,8.0,Christoph Baumgartner,MIDFIELDER,MIDFIELDER,1,1,1,1,1,7,2,2,6,6,0,1,0
250089338,SVK,58836.0,Róbert Boženík,FORWARD,FORWARD,1,1,1,1,1,4,2,2,2,2,0,1,0
250089373,ALB,2.0,Nedim Bajrami,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,3,3,0,1,0
250089462,RUS,57451.0,Daniil Fomin,MIDFIELDER,MIDFIELDER,1,1,1,0,1,1,1,1,1,1,0,1,0
250089514,DEN,35.0,Jonas Wind,FORWARD,FORWARD,1,1,1,1,1,9,2,2,4,4,0,1,0
250089685,SVN,57163.0,Jaka Bijol,DEFENDER,MIDFIELDER,1,1,1,1,1,3,1,1,1,1,0,1,0
250089688,SVN,57163.0,Vanja Drkušić,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250089817,UKR,57166.0,Denys Popov,DEFENDER,DEFENDER,1,1,1,0,1,1,1,1,1,1,0,1,0
250089824,UKR,57166.0,Andriy Lunin,GOALKEEPER,GOALKEEPER,1,1,1,1,1,3,2,1,1,1,0,1,0
250089868,SWE,127.0,Alexander Isak,FORWARD,FORWARD,1,1,1,0,1,4,1,1,1,1,0,1,0
250090101,RUS,57451.0,Matvei Safonov,GOALKEEPER,GOALKEEPER,1,1,1,0,1,3,2,1,3,3,0,1,0
250090285,POL,109.0,Tymoteusz Puchacz,DEFENDER,DEFENDER,1,2,1,1,1,6,2,2,2,3,0,1,0
250090370,GEO,57157.0,Luka Gugeshashvili,GOALKEEPER,GOALKEEPER,1,1,1,1,1,3,1,1,0,0,0,1,0
250090382,GEO,57157.0,Giorgi Chakvetadze,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,2,1,2,1,0,1,0
250090398,ITA,66.0,Federico Chiesa,FORWARD,FORWARD,1,1,1,1,1,10,2,2,6,5,0,1,0
250090718,SWE,127.0,Jordan Larsson,FORWARD,FORWARD,1,1,1,0,1,1,1,1,1,1,0,1,0
250090740,FIN,42.0,Nicholas Hämäläinen,DEFENDER,DEFENDER,1,1,1,0,1,1,1,1,1,1,0,1,0
250090766,GER,47.0,Maximilian Mittelstädt,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250090804,CZE,58837.0,Jan Kuchta,FORWARD,FORWARD,1,1,1,1,1,3,2,1,1,1,0,1,0
250090824,WAL,144.0,Tom Lockyer,DEFENDER,DEFENDER,1,1,1,0,1,4,1,1,1,1,0,1,0
250091013,FRA,43.0,Ibrahima Konaté,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,0,0,0,1,0
250091199,ITA,66.0,Alessandro Bastoni,DEFENDER,DEFENDER,1,1,1,1,1,10,2,2,3,3,0,1,0
250091355,SUI,128.0,Jordan Lotomba,DEFENDER,DEFENDER,1,1,1,0,1,1,1,1,1,1,0,1,0
250091828,ITA,66.0,Raoul Bellanova,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250091841,MKD,59205.0,Eljif Elmas,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,3,3,0,1,0
250091932,ALB,2.0,Marash Kumbulla,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250091943,TUR,135.0,Ferdi Kadıoğlu,DEFENDER,MIDFIELDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250092129,POL,109.0,Jakub Moder,MIDFIELDER,MIDFIELDER,1,2,1,0,1,5,2,2,3,2,0,1,0
250092161,CZE,58837.0,Mojmír Chytil,FORWARD,FORWARD,1,1,1,1,1,3,2,1,1,1,0,1,0
250092185,UKR,57166.0,Vitaliy Mykolenko,DEFENDER,DEFENDER,1,1,1,1,1,8,2,2,6,6,0,1,0
250092582,SUI,128.0,Kwadwo Duah,FORWARD,FORWARD,1,1,1,0,1,3,2,1,1,1,0,1,0
250092668,SVK,58836.0,Dávid Hancko,DEFENDER,DEFENDER,1,1,1,0,1,6,2,2,2,2,0,1,0
250092717,CZE,58837.0,Antonín Barák,MIDFIELDER,MIDFIELDER,1,1,1,1,1,8,2,2,4,4,1,1,1
250096309,FRA,43.0,Jules Koundé,DEFENDER,DEFENDER,1,2,1,0,1,6,2,2,3,3,0,1,0
250096737,SCO,117.0,Anthony Ralston,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,2,2,0,1,0
250096849,NED,95.0,Cody Gakpo,FORWARD,FORWARD,1,2,1,0,1,6,2,2,2,2,0,1,0
250096954,BEL,13.0,Loïs Openda,FORWARD,FORWARD,1,1,1,0,1,3,1,1,0,0,0,1,0
250097040,SRB,147.0,Nikola Milenković,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,1,2,0,1,0
250097055,GEO,57157.0,Zuriko Davitashvili,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,2,1,1,1,0,1,0
250097090,WAL,144.0,Ethan Ampadu,DEFENDER,DEFENDER,1,1,1,0,1,3,2,1,2,2,0,1,0
250097180,ESP,122.0,Mikel Oyarzabal,FORWARD,FORWARD,1,1,1,0,1,9,2,2,3,3,0,1,0
250097238,TUR,135.0,Mert Müldür,DEFENDER,DEFENDER,1,2,1,1,1,6,2,2,3,3,0,1,0
250097244,WAL,144.0,Connor Roberts,DEFENDER,DEFENDER,1,1,0,0,1,4,1,1,2,3,0,1,0
250097248,FRA,43.0,N'Golo Kanté,MIDFIELDER,MIDFIELDER,1,2,1,1,1,13,2,3,5,5,1,1,1
250097249,NIR,63.0,Conor Washington,FORWARD,FORWARD,1,1,1,0,1,4,2,1,1,2,1,1,1
250097254,TUR,135.0,Yusuf Yazıcı,FORWARD,MIDFIELDER,1,1,1,1,1,6,2,2,2,2,0,1,0
250097293,POL,109.0,Jakub Piotrowski,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,2,1,1,1,0,1,0
250097317,NED,95.0,Owen Wijndal,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250097378,AUT,8.0,Romano Schmid,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,2,1,1,1,0,1,0
250097387,TUR,135.0,Umut Meraş,DEFENDER,DEFENDER,1,1,1,0,1,2,1,1,1,1,0,1,0
250097638,DEN,35.0,Andreas Skov Olsen,FORWARD,FORWARD,1,1,1,1,1,9,1,2,1,1,0,1,0
250098468,CRO,56370.0,Luka Ivanušec,FORWARD,FORWARD,1,2,1,1,1,7,1,2,1,1,0,1,0
250098470,CRO,56370.0,Lovro Majer,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,2,1,1,1,0,1,0
250098530,ALB,2.0,Ylber Ramadani,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,2,2,0,1,0
250098778,POL,109.0,Krzysztof Piątek,FORWARD,FORWARD,1,1,1,1,1,3,2,1,1,1,0,1,0
250099056,ALB,2.0,Ardian Ismajli,DEFENDER,DEFENDER,1,1,0,1,1,3,1,1,0,0,0,1,0
250099180,SRB,147.0,Dušan Vlahović,FORWARD,FORWARD,1,1,1,1,1,3,2,1,2,2,0,1,0
250099399,SUI,128.0,Michel Aebischer,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,2,2,0,1,0
250099612,AUT,8.0,Maximilian Entrup,FORWARD,FORWARD,1,1,1,1,1,3,1,1,0,0,1,1,1
250100010,WAL,144.0,Adam Davies,GOALKEEPER,GOALKEEPER,1,1,1,0,1,4,1,1,1,1,0,1,0
250100056,ITA,66.0,Emerson,DEFENDER,DEFENDER,1,1,1,0,1,7,2,1,2,2,1,1,1
250100914,CRO,56370.0,Josip Šutalo,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,1,1,0,1,0
250100997,UKR,57166.0,Artem Dovbyk,FORWARD,FORWARD,1,2,1,1,1,8,2,2,3,3,0,1,0
250101045,WAL,144.0,Joe Rodon,DEFENDER,DEFENDER,1,1,1,0,1,4,1,1,4,2,0,1,0
250101238,GER,47.0,Waldemar Anton,DEFENDER,DEFENDER,1,1,0,0,1,3,1,1,0,0,0,1,0
250101444,POR,110.0,Vitinha,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,2,1,2,2,0,1,0
250101463,POR,110.0,João Félix,FORWARD,FORWARD,1,2,1,1,1,6,2,2,2,2,0,1,0
250101534,ENG,39.0,Phil Foden,MIDFIELDER,MIDFIELDER,1,2,1,0,1,8,2,2,5,3,0,1,0
250101557,DEN,35.0,Morten Hjulmand,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,1,1,0,1,0
250101696,SUI,128.0,Noah Okafor,FORWARD,FORWARD,1,1,1,1,1,3,1,1,0,0,0,1,0
250101728,NED,95.0,Jurriën Timber,DEFENDER,DEFENDER,1,1,1,0,1,4,2,1,2,2,0,1,0
250101805,GEO,57157.0,Giorgi Mamardashvili,GOALKEEPER,GOALKEEPER,1,1,1,1,1,3,1,1,1,1,0,1,0
250101808,GEO,57157.0,Khvicha Kvaratskhelia,FORWARD,FORWARD,1,1,1,1,1,3,1,1,1,2,0,1,0
250101810,GEO,57157.0,Anzor Mekvabishvili,MIDFIELDER,MIDFIELDER,1,1,0,1,1,3,2,1,1,2,0,1,0
250102096,RUS,57451.0,Roman Evgenyev,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250102133,SRB,147.0,Đorđe Petrović,GOALKEEPER,GOALKEEPER,1,1,0,1,1,3,1,1,0,0,0,1,0
250102216,ENG,39.0,Jadon Sancho,MIDFIELDER,MIDFIELDER,1,1,1,0,1,6,2,1,2,2,0,1,0
250102242,POL,109.0,Sebastian Walukiewicz,DEFENDER,DEFENDER,1,1,0,1,1,3,1,1,0,0,0,1,0
250103440,WAL,144.0,Ben Cabango,DEFENDER,DEFENDER,1,1,1,0,1,1,1,1,1,1,0,1,0
250103444,WAL,144.0,Dylan Levitt,MIDFIELDER,MIDFIELDER,1,1,1,0,1,4,1,1,1,1,0,1,0
250103527,SVN,57163.0,Žan Karničnik,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250103561,ESP,122.0,Eric García,DEFENDER,DEFENDER,1,1,1,0,1,6,2,1,2,2,0,1,0
250103764,TUR,135.0,Yunus Akgün,FORWARD,FORWARD,1,1,1,1,1,3,2,1,1,1,0,1,0
250103777,TUR,135.0,Ozan Kabak,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250103902,DEN,35.0,Mads Hermansen,GOALKEEPER,GOALKEEPER,1,1,1,0,1,3,1,1,0,0,0,1,0
250103985,SWE,127.0,Dejan Kulusevski,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,2,1,2,2,0,1,0
250104041,HUN,57.0,Kevin Csoboth,FORWARD,FORWARD,1,1,0,1,1,3,1,1,0,0,0,1,0
250104064,HUN,57.0,Szabolcs Schön,FORWARD,FORWARD,1,1,1,0,1,3,1,1,1,1,0,1,0
250104066,HUN,57.0,Dominik Szoboszlai,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,1,1,0,1,0
250104075,NED,95.0,Lutsharel Geertruida,DEFENDER,DEFENDER,1,1,1,0,1,3,2,1,1,1,0,1,0
250104492,SVN,57163.0,David Brekalo,DEFENDER,DEFENDER,1,1,0,1,1,3,1,1,0,0,0,1,0
250104534,ROU,113.0,Dennis Man,FORWARD,FORWARD,1,1,1,1,1,3,2,1,1,1,0,1,0
250104978,ALB,2.0,Enea Mihaj,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250105244,FRA,43.0,Aurélien Tchouameni,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,2,1,1,1,0,1,0
250105499,SRB,147.0,Ivan Ilić,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,2,1,1,1,0,1,0
250105582,MKD,59205.0,Darko Churlinov,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250105617,ITA,66.0,Giacomo Raspadori,FORWARD,FORWARD,1,2,1,1,1,7,2,2,2,2,0,1,0
250105681,POL,109.0,Jakub Kiwior,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,1,1,0,1,0
250105686,POL,109.0,Michał Skóraś,FORWARD,FORWARD,1,1,1,0,1,3,1,1,0,0,0,1,0
250105717,SRB,147.0,Veljko Birmančević,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,0,0,0,1,0
250105729,SUI,128.0,Cédric Zesiger,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250105890,NED,95.0,Joey Veerman,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,2,1,1,1,0,1,0
250105912,ENG,39.0,Aaron Ramsdale,GOALKEEPER,GOALKEEPER,1,1,0,0,1,9,1,2,1,1,0,1,0
250105976,RUS,57451.0,Georgi Dzhikiya,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,2,2,0,1,0
250106762,NED,95.0,Joshua Zirkzee,FORWARD,FORWARD,1,1,1,0,1,3,1,1,0,0,0,1,0
250106939,ENG,39.0,Bukayo Saka,FORWARD,FORWARD,1,2,1,0,1,8,2,2,5,4,0,1,0
250106963,ESP,122.0,Álex Baena,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,0,0,0,1,0
250106986,POR,110.0,Pedro Neto,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,2,1,1,1,0,1,0
250107024,AUT,8.0,Flavius Daniliuc,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250107074,SCO,117.0,Ryan Porteous,DEFENDER,DEFENDER,1,1,0,0,1,1,1,1,1,1,0,1,0
250107117,SCO,117.0,Billy Gilmour,MIDFIELDER,MIDFIELDER,1,2,0,0,1,5,2,2,2,2,0,1,0
250107124,SCO,117.0,Nathan Patterson,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250107334,SVN,57163.0,Nino Žugelj,MIDFIELDER,FORWARD,1,1,1,0,1,3,1,1,0,0,0,1,0
250107375,TUR,135.0,Altay Bayındır,GOALKEEPER,GOALKEEPER,1,1,1,0,1,6,2,2,2,2,0,1,0
250107490,POL,109.0,Przemysław Płacheta,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250108215,SVK,58836.0,David Strelec,FORWARD,FORWARD,1,1,1,0,1,3,2,1,1,1,0,1,0
250108732,TUR,135.0,Rıdvan Yılmaz,DEFENDER,DEFENDER,1,1,1,0,1,1,1,1,1,1,0,1,0
250109903,HUN,57.0,Martin Ádám,FORWARD,FORWARD,1,1,0,1,1,3,1,1,0,0,0,1,0
250109932,SVK,58836.0,Vernon De Marco,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250110159,ALB,2.0,Arbër Hoxha,FORWARD,FORWARD,1,1,0,0,1,3,1,1,0,0,0,1,0
250110207,POL,109.0,Damian Szymański,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,0,0,0,1,0
250110361,GER,47.0,David Raum,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250110362,ENG,39.0,Reece James,DEFENDER,DEFENDER,1,1,1,0,1,6,2,1,2,2,0,1,0
250110384,SWE,127.0,Ken Sema,MIDFIELDER,MIDFIELDER,1,1,1,0,1,4,1,1,1,1,0,1,0
250110397,SUI,128.0,Ruben Vargas,MIDFIELDER,MIDFIELDER,1,2,1,0,1,8,2,2,2,2,0,1,0
250110407,CRO,56370.0,Marin Pongračić,DEFENDER,DEFENDER,1,1,1,0,1,3,2,1,1,1,0,1,0
250110901,SUI,128.0,Christian Fassnacht,MIDFIELDER,MIDFIELDER,1,1,1,0,1,5,1,1,1,1,0,0,0
250110986,HUN,57.0,Bendegúz Bolla,DEFENDER,DEFENDER,1,2,1,0,1,5,2,2,2,2,0,1,0
250110991,ROU,113.0,Nicușor Bancu,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250111030,ENG,39.0,Dominic Calvert-Lewin,FORWARD,FORWARD,1,1,1,0,1,5,1,1,1,1,0,1,0
250111090,RUS,57451.0,Daler Kuzyaev,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,3,3,0,1,0
250112095,FIN,42.0,Marcus Forss,FORWARD,FORWARD,1,1,1,0,1,3,1,1,1,1,0,1,0
250112097,FIN,42.0,Onni Valakari,MIDFIELDER,MIDFIELDER,1,1,1,0,1,2,1,1,1,1,0,1,0
250112220,CRO,56370.0,Josip Stanišić,DEFENDER,DEFENDER,1,1,1,1,1,3,2,1,1,1,0,1,0
250112383,WAL,144.0,Chris Mepham,DEFENDER,DEFENDER,1,1,0,0,1,4,2,1,4,3,0,1,0
250112451,SVN,57163.0,Žan Vipotnik,FORWARD,FORWARD,1,1,1,1,1,3,1,1,0,0,0,1,0
250112488,ITA,66.0,Rafael Tolói,DEFENDER,DEFENDER,1,1,1,0,1,6,2,1,2,2,0,1,0
250112513,ESP,122.0,Robin Le Normand,DEFENDER,DEFENDER,1,1,1,0,1,3,2,1,1,1,0,1,0
250112672,ALB,2.0,Mirlind Daku,FORWARD,FORWARD,1,1,1,1,1,2,1,1,0,0,0,1,0
250112690,NED,95.0,Denzel Dumfries,DEFENDER,DEFENDER,1,1,1,1,1,7,2,2,5,5,0,1,0
250112803,FRA,43.0,Ferland Mendy,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250112811,TUR,135.0,Dorukhan Toköz,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250112842,SCO,117.0,Greg Taylor,DEFENDER,DEFENDER,1,2,1,0,1,4,1,2,0,0,0,1,0
250112854,GER,47.0,Florian Neuhaus,MIDFIELDER,MIDFIELDER,1,1,1,0,1,4,1,1,1,1,0,1,0
250112869,SCO,117.0,Lewis Morgan,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,0,0,0,1,0
250112974,UKR,57166.0,Yukhym Konoplia,DEFENDER,DEFENDER,1,1,1,1,1,3,2,1,1,1,0,1,0
250112997,NED,95.0,Brian Brobbey,FORWARD,FORWARD,1,1,1,1,1,2,1,1,0,0,0,1,0
250113001,NED,95.0,Ryan Gravenberch,MIDFIELDER,MIDFIELDER,1,2,1,0,1,7,2,2,2,2,0,1,0
250113102,POL,109.0,Marcin Bułka,GOALKEEPER,GOALKEEPER,1,1,1,0,1,3,1,1,0,0,0,1,0
250113103,ENG,39.0,Conor Gallagher,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,2,1,1,1,0,1,0
250113109,ALB,2.0,Armando Broja,FORWARD,FORWARD,1,1,0,1,1,3,2,1,1,1,0,1,0
250113142,BEL,13.0,Jérémy Doku,FORWARD,FORWARD,1,2,1,0,1,8,2,2,6,6,0,1,0
250113211,TUR,135.0,Orkun Kökçü,MIDFIELDER,MIDFIELDER,1,2,1,1,1,6,2,2,2,2,0,1,0
250113237,ITA,66.0,Nicolò Fagioli,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250113263,CZE,58837.0,Vitězslav Jaroš,GOALKEEPER,GOALKEEPER,1,1,0,1,1,3,1,1,0,0,0,1,0
250113272,WAL,144.0,Neco Williams,DEFENDER,DEFENDER,1,1,1,0,1,4,2,1,2,2,0,1,0
250113276,NED,95.0,Jeremie Frimpong,DEFENDER,DEFENDER,1,1,1,0,1,3,2,1,1,1,0,1,0
250113392,ITA,66.0,Riccardo Calafiori,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,1,1,0,1,0
250113435,UKR,57166.0,Mykhailo Mudryk,FORWARD,FORWARD,1,1,1,1,1,2,1,1,2,2,0,1,0
250113444,UKR,57166.0,Anatoliy Trubin,GOALKEEPER,GOALKEEPER,1,2,1,1,1,8,2,2,2,2,0,1,0
250114001,CZE,58837.0,Adam Hložek,FORWARD,FORWARD,1,2,1,0,1,7,2,2,3,3,0,1,0
250114145,GEO,57157.0,Giorgi Gocholeishvili,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250114167,AUT,8.0,Nicolas Seiwald,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,1,1,0,1,0
250114170,AUT,8.0,Alexander Prass,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,2,1,1,1,0,1,0
250115077,HUN,57.0,András Schäfer,MIDFIELDER,MIDFIELDER,1,1,1,0,1,6,1,2,3,3,0,1,0
250115436,ESP,122.0,Fabián Ruiz,MIDFIELDER,MIDFIELDER,1,2,1,0,1,8,2,2,2,2,0,1,0
250115749,CZE,58837.0,Tomáš Vlček,DEFENDER,DEFENDER,1,1,0,1,1,3,1,1,0,0,0,1,0
250115948,SRB,147.0,Strahinja Pavlović,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,2,0,1,0
250116096,AUT,8.0,Niklas Hedl,GOALKEEPER,GOALKEEPER,1,1,1,1,1,3,1,1,0,0,0,1,0
250116654,POR,110.0,Gonçalo Ramos,FORWARD,FORWARD,1,1,1,1,1,3,1,1,0,0,0,1,0
250116707,CRO,56370.0,Domagoj Bradarić,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250116727,RUS,57451.0,Igor Diveev,DEFENDER,DEFENDER,1,1,1,0,1,3,2,1,3,3,0,1,0
250116734,CZE,58837.0,Ladislav Krejčí,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,1,2,0,1,0
250116789,AUT,8.0,Sasa Kalajdzic,FORWARD,FORWARD,1,1,0,0,1,4,2,1,2,2,0,1,0
250116809,WAL,144.0,Rhys Norrington-Davies,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250116833,MKD,59205.0,Vlatko Stojanovski,FORWARD,FORWARD,1,1,1,0,1,1,1,1,1,1,0,1,0
250117036,ENG,39.0,Anthony Gordon,FORWARD,FORWARD,1,1,0,0,1,3,1,1,0,0,0,1,0
250117405,POR,110.0,Francisco Conceição,FORWARD,FORWARD,1,1,1,1,1,3,2,1,1,1,0,1,0
250117436,SCO,117.0,Jack Hendry,DEFENDER,DEFENDER,1,2,1,0,1,5,2,2,4,4,0,1,0
250117491,CZE,58837.0,Matěj Kovář,GOALKEEPER,GOALKEEPER,1,1,1,1,1,3,1,1,0,0,0,1,0
250117581,NED,95.0,Ian Maatsen,MIDFIELDER,DEFENDER,1,1,0,1,1,3,1,1,0,0,0,1,0
250117647,SVK,58836.0,Adam Obert,DEFENDER,MIDFIELDER,1,1,0,1,1,3,1,1,0,0,0,1,0
250117652,SVK,58836.0,Tomáš Suslov,FORWARD,MIDFIELDER,1,2,1,1,1,5,1,2,1,1,0,1,0
250117705,BEL,13.0,Charles De Ketelaere,FORWARD,FORWARD,1,1,1,0,1,3,1,1,0,0,0,1,0
250117708,BEL,13.0,Amadou Onana,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,3,3,0,1,0
250117806,SUI,128.0,Fabian Rieder,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,2,1,1,1,0,1,0
250118062,DEN,35.0,Mikkel Damsgaard,FORWARD,FORWARD,1,1,0,1,1,9,2,2,5,4,0,1,0
250118078,TUR,135.0,Halil Dervişoğlu,FORWARD,FORWARD,1,1,1,0,1,3,1,1,1,1,0,1,0
250118293,HUN,57.0,Kevin Varga,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250118442,RUS,57451.0,Aleksandr Sobolev,FORWARD,FORWARD,1,1,1,0,1,3,1,1,1,1,0,1,0
250118480,SCO,117.0,Jon McLaughlin,GOALKEEPER,GOALKEEPER,1,1,1,0,1,3,1,1,1,1,0,1,0
250118984,HUN,57.0,Botond Balogh,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250118991,HUN,57.0,Mihály Kata,MIDFIELDER,MIDFIELDER,1,1,0,0,1,3,1,1,0,0,0,1,0
250119107,ROU,113.0,Radu Drăgușin,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250119144,SUI,128.0,Leonidas Stergiou,DEFENDER,DEFENDER,1,1,0,1,1,3,1,1,0,0,0,1,0
250119167,UKR,57166.0,Volodymyr Brazhko,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,2,1,1,2,0,1,0
250119181,UKR,57166.0,Georgiy Sudakov,MIDFIELDER,MIDFIELDER,1,2,1,1,1,6,2,2,4,4,0,1,0
250119183,UKR,57166.0,Vladyslav Vanat,FORWARD,FORWARD,1,1,1,1,1,3,1,1,0,0,0,1,0
250119185,UKR,57166.0,Illia Zabarnyi,DEFENDER,DEFENDER,1,1,1,1,1,8,1,2,7,6,0,1,0
250121175,SWE,127.0,Jens Cajuste,MIDFIELDER,MIDFIELDER,1,1,1,0,1,4,1,1,1,1,0,1,0
250121294,NED,95.0,Tijjani Reijnders,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,3,2,0,1,0
250121401,ITA,66.0,Matteo Pessina,MIDFIELDER,MIDFIELDER,1,1,1,0,1,7,2,1,2,2,0,1,0
250121958,ROU,113.0,Valentin Mihăilă,FORWARD,FORWARD,1,1,1,0,1,3,2,1,1,1,0,1,0
250123068,ENG,39.0,Ezri Konsa,DEFENDER,DEFENDER,1,1,0,0,1,3,1,1,0,0,0,1,0
250123430,ROU,113.0,Darius Olaru,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,0,0,0,1,0
250123431,ROU,113.0,Adrian Rus,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,0,0,0,1,0
250123695,BEL,13.0,Maxim De Cuyper,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,0,0,0,1,0
250123798,HUN,57.0,Márton Dárdai,DEFENDER,DEFENDER,1,1,0,1,1,3,2,1,1,1,0,1,0
250124155,POL,109.0,Nicola Zalewski,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,1,1,1,1,0,1,0
250124222,GER,47.0,Maximilian Beier,FORWARD,FORWARD,1,1,1,1,1,3,1,1,0,0,0,1,0
250124282,ENG,39.0,Cole Palmer,MIDFIELDER,MIDFIELDER,1,1,1,0,1,3,1,1,0,0,0,1,0
250124360,CZE,58837.0,Robin Hranáč,DEFENDER,DEFENDER,1,1,1,1,1,3,1,1,1,2,0,1,0
250124384,CZE,58837.0,Pavel Šulc,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,2,1,1,1,0,1,0
250124430,GER,47.0,Jamal Musiala,MIDFIELDER,MIDFIELDER,1,2,1,1,1,5,2,2,2,2,0,1,0
250124849,SRB,147.0,Lazar Vujadin Samardzic,MIDFIELDER,MIDFIELDER,1,1,1,1,1,3,2,1,1,1,0,1,0
250124916,CZE,58837.0,David Zima,DEFENDER,DEFENDER,1,2,1,1,1,6,1,2,1,1,0,1,0
250125373,ROU,113.0,Andrei Rațiu,DEFENDER,DEFENDER,1,1,1,0,1,3,1,1,1,1,0,1,0
250125538,SUI,128.0,Dan Ndoye,FORWARD,FORWARD,1,1,1,1,1,3,1,1,3,3,0,1,0
250126467,ALB,2.0,Ernest Muçi,FORWARD,FORWARD,1,1,1,1,1,3,1,1,0,0,0,1,0
250126501,GER,47.0,Robin Koch,DEFENDER,DEFENDER,1,1,0,0,1,7,1,2,1,1,0,1,0
